1825.00000 25.583
1825.08333 25.162
1825.16666 25.309
1825.25000 25.533
1825.33333 24.316000000000006
1825.41666 24.846
1825.50000 24.430999999999997
1825.58333 24.244
1825.66666 23.805999999999997
1825.75000 23.436
1825.83333 25.069000000000003
1825.91666 24.487
1846.00000 25.976999999999997
1846.08333 25.614
1846.16666 26.131
1846.25000 23.857
1846.33333 24.320999999999998
1846.41666 24.749
1846.50000 25.084
1846.58333 24.838
1846.66666 24.309
1846.75000 23.576999999999998
1846.83333 23.932
1846.91666 24.816999999999997
1847.00000 25.184
1847.08333 25.28
1847.16666 23.851999999999997
1847.25000 24.139
1847.33333 23.593000000000004
1847.41666 23.831999999999997
1847.50000 24.485
1847.58333 24.336
1847.66666 24.232000000000006
1847.75000 23.848000000000006
1847.83333 24.398000000000003
1847.91666 22.991999999999997
1848.00000 23.299
1848.08333 25.65
1848.16666 24.474
1848.25000 24.281
1848.33333 23.613000000000003
1848.41666 23.888
1848.50000 24.513
1848.58333 24.045
1848.66666 23.766
1848.75000 24.011000000000006
1848.83333 23.882
1848.91666 23.823
1849.00000 24.936999999999998
1849.08333 24.923000000000002
1849.16666 25.371
1849.25000 23.467
1849.33333 23.467
1849.41666 23.934
1849.50000 24.381999999999998
1849.58333 24.35
1849.66666 23.894
1849.75000 24.325000000000006
1849.83333 24.422
1849.91666 23.226999999999997
1850.00000 23.614
1850.08333 25.36
1850.16666 25.053
1850.25000 23.895
1850.33333 23.270000000000003
1850.41666 23.901999999999997
1850.50000 24.461
1850.58333 24.606
1850.66666 24.324
1850.75000 23.631
1850.83333 23.618000000000002
1850.91666 23.952
1851.00000 24.969
1851.08333 24.864
1851.16666 24.162000000000006
1851.25000 23.807
1851.33333 24.241999999999997
1851.41666 24.026
1851.50000 24.693
1851.58333 24.504
1851.66666 24.385
1851.75000 24.326
1851.83333 23.671
1851.91666 24.405
1852.00000 24.64
1852.08333 24.456
1852.16666 23.660999999999998
1852.25000 24.019
1852.33333 24.358
1852.41666 24.116
1852.50000 24.436
1852.58333 24.236
1852.66666 24.344
1852.75000 23.866
1852.83333 23.394000000000002
1852.91666 24.269000000000002
1853.00000 24.377
1853.08333 23.793000000000003
1853.16666 24.406999999999996
1853.25000 24.095
1853.33333 24.191000000000006
1853.41666 24.447000000000006
1853.50000 24.553
1853.58333 24.418000000000003
1853.66666 24.256
1853.75000 24.148000000000003
1853.83333 23.713
1853.91666 24.399
1854.00000 23.983
1854.08333 24.075
1854.16666 24.665000000000006
1854.25000 24.121
1854.33333 24.258000000000006
1854.41666 23.895
1854.50000 24.574
1854.58333 24.453000000000003
1854.66666 24.059
1854.75000 24.705
1854.83333 24.191
1854.91666 24.886999999999997
1855.00000 24.934
1855.08333 25.154
1855.16666 25.013
1855.25000 24.875
1855.33333 24.647
1855.41666 24.27
1855.50000 24.026
1855.58333 24.696
1855.66666 24.141
1855.75000 23.916999999999998
1855.83333 23.729
1855.91666 23.49
1856.00000 25.49
1856.08333 24.753
1856.16666 25.072000000000006
1856.25000 24.326
1856.33333 24.289
1856.41666 24.628
1856.50000 24.342
1856.58333 24.031
1856.66666 23.94
1856.75000 23.694000000000006
1856.83333 23.98
1856.91666 24.339000000000002
1857.00000 24.3
1857.08333 24.023000000000003
1857.16666 24.323
1857.25000 23.805999999999997
1857.33333 23.412000000000006
1857.41666 23.566999999999997
1857.50000 24.134
1857.58333 23.946
1857.66666 23.715
1857.75000 23.837
1857.83333 23.561
1857.91666 23.622
1858.00000 24.932
1858.08333 24.154
1858.16666 24.339
1858.25000 24.433000000000003
1858.33333 24.031999999999996
1858.41666 23.865
1858.50000 23.823
1858.58333 24.089000000000002
1858.66666 24.436999999999998
1858.75000 23.958
1858.83333 24.564
1858.91666 23.1
1859.00000 24.326999999999998
1859.08333 24.271
1859.16666 24.629
1859.25000 24.651
1859.33333 24.502
1859.41666 23.819000000000006
1859.50000 23.945
1859.58333 24.253
1859.66666 23.936999999999998
1859.75000 24.215
1859.83333 24.033
1859.91666 23.71
1860.00000 24.290000000000006
1860.08333 24.176
1860.16666 23.795
1860.25000 24.203000000000003
1860.33333 24.131
1860.41666 24.118
1860.50000 24.258000000000003
1860.58333 24.721
1860.66666 24.682
1860.75000 24.194000000000006
1860.83333 23.93
1860.91666 23.206
1861.00000 22.948
1861.08333 24.453000000000003
1861.16666 24.805
1861.25000 24.549
1861.33333 23.9
1861.41666 23.916999999999998
1861.50000 24.154
1861.58333 24.47
1861.66666 24.143
1861.75000 23.999
1861.83333 24.299
1861.91666 24.011999999999997
1862.00000 23.258000000000006
1862.08333 23.997
1862.16666 24.439
1862.25000 24.065
1862.33333 24.359
1862.41666 23.927
1862.50000 24.134
1862.58333 24.154
1862.66666 24.049000000000003
1862.75000 23.895
1862.83333 23.423000000000002
1862.91666 23.149
1863.00000 24.701
1863.08333 25.009
1863.16666 24.616
1863.25000 24.259
1863.33333 24.361
1863.41666 24.18
1863.50000 23.99
1863.58333 24.199
1863.66666 24.029
1863.75000 23.854000000000006
1863.83333 23.915
1863.91666 23.655
1864.00000 24.354000000000006
1864.08333 24.647
1864.16666 23.892
1864.25000 24.133000000000003
1864.33333 24.074
1864.41666 24.078000000000003
1864.50000 24.159000000000002
1864.58333 24.214000000000002
1864.66666 24.646
1864.75000 24.287000000000006
1864.83333 24.022
1864.91666 23.704
1865.00000 25.305999999999997
1865.08333 24.340999999999998
1865.16666 24.122
1865.25000 23.831999999999997
1865.33333 24.290000000000006
1865.41666 24.399
1865.50000 24.098000000000003
1865.58333 24.523000000000003
1865.66666 24.160999999999998
1865.75000 24.197000000000006
1865.83333 24.361
1865.91666 23.831
1866.00000 24.377
1866.08333 24.08
1866.16666 23.697000000000006
1866.25000 23.923
1866.33333 23.989
1866.41666 23.621
1866.50000 24.418000000000003
1866.58333 24.178
1866.66666 24.316999999999997
1866.75000 23.914
1866.83333 24.2
1866.91666 24.639
1867.00000 24.665000000000006
1867.08333 24.294
1867.16666 24.506999999999998
1867.25000 24.624000000000002
1867.33333 24.381999999999998
1867.41666 24.459
1867.50000 24.625999999999998
1867.58333 24.461
1867.66666 24.379
1867.75000 24.428
1867.83333 24.707
1867.91666 24.294
1868.00000 24.627
1868.08333 24.263
1868.16666 24.291
1868.25000 24.491999999999997
1868.33333 24.228
1868.41666 24.061
1868.50000 24.6
1868.58333 24.836
1868.66666 24.578000000000007
1868.75000 24.58
1868.83333 24.285
1868.91666 24.587
1869.00000 24.866999999999997
1869.08333 25.908
1869.16666 25.051
1869.25000 25.339000000000002
1869.33333 25.396
1869.41666 24.801
1869.50000 24.9
1869.58333 24.824
1869.66666 25.086
1869.75000 24.701999999999998
1869.83333 24.475
1869.91666 23.799
1870.00000 24.218000000000004
1870.08333 24.52
1870.16666 24.691999999999997
1870.25000 24.324
1870.33333 24.198
1870.41666 24.291999999999998
1870.50000 24.393
1870.58333 24.233
1870.66666 24.739
1870.75000 23.836
1870.83333 24.026
1870.91666 23.723000000000003
1871.00000 23.991
1871.08333 23.921
1871.16666 24.389000000000006
1871.25000 24.511
1871.33333 24.302000000000003
1871.41666 24.146
1871.50000 24.108
1871.58333 24.833000000000002
1871.66666 24.531999999999996
1871.75000 24.288
1871.83333 23.653000000000002
1871.91666 23.962
1872.00000 24.296999999999997
1872.08333 25.28
1872.16666 25.641
1872.25000 24.346
1872.33333 24.461
1872.41666 24.092
1872.50000 24.415
1872.58333 24.533
1872.66666 25.061999999999998
1872.75000 24.899
1872.83333 24.236
1872.91666 23.763
1873.00000 24.383000000000006
1873.08333 24.625999999999998
1873.16666 24.566999999999997
1873.25000 23.855999999999998
1873.33333 24.410999999999998
1873.41666 24.279
1873.50000 24.811
1873.58333 24.551
1873.66666 24.315
1873.75000 24.456999999999997
1873.83333 24.241
1873.91666 24.4
1874.00000 24.713
1874.08333 25.015
1874.16666 24.101000000000006
1874.25000 24.076999999999998
1874.33333 24.414
1874.41666 23.857000000000006
1874.50000 24.236
1874.58333 24.683000000000003
1874.66666 24.697000000000006
1874.75000 24.673
1874.83333 24.073
1874.91666 24.045
1875.00000 23.924
1875.08333 24.486
1875.16666 23.982
1875.25000 24.32
1875.33333 24.119
1875.41666 24.174
1875.50000 24.168000000000003
1875.58333 24.486
1875.66666 24.37
1875.75000 24.421999999999997
1875.83333 23.516
1875.91666 23.963
1876.00000 24.489
1876.08333 24.729
1876.16666 24.601999999999997
1876.25000 24.525
1876.33333 24.019
1876.41666 24.024
1876.50000 24.354
1876.58333 24.385
1876.66666 24.746
1876.75000 24.524
1876.83333 24.745
1876.91666 24.465999999999998
1877.00000 24.793000000000003
1877.08333 25.274
1877.16666 25.53
1877.25000 24.622
1877.33333 24.568
1877.41666 23.807
1877.50000 24.816
1877.58333 25.318
1877.66666 25.273000000000003
1877.75000 24.921
1877.83333 25.097
1877.91666 24.845
1878.00000 25.45
1878.08333 26.382
1878.16666 26.918000000000006
1878.25000 26.024
1878.33333 24.795
1878.41666 24.737
1878.50000 24.79
1878.58333 24.695
1878.66666 25.063
1878.75000 25.069000000000006
1878.83333 25.337
1878.91666 25.071
1879.00000 25.159
1879.08333 25.619
1879.16666 24.819000000000006
1879.25000 24.628
1879.33333 24.438
1879.41666 23.984
1879.50000 24.069000000000003
1879.58333 24.017
1879.66666 24.305
1879.75000 24.215999999999998
1879.83333 24.382
1879.91666 23.958000000000002
1880.00000 23.837
1880.08333 23.976
1880.16666 24.358
1880.25000 23.45
1880.33333 23.930999999999997
1880.41666 23.785
1880.50000 23.93
1880.58333 24.292
1880.66666 24.223000000000006
1880.75000 24.343000000000004
1880.83333 24.229
1880.91666 24.084
1881.00000 24.712
1881.08333 24.573
1881.16666 24.765
1881.25000 24.264
1881.33333 24.883000000000006
1881.41666 24.079
1881.50000 24.509
1881.58333 24.778000000000002
1881.66666 24.513
1881.75000 24.423
1881.83333 23.837
1881.91666 24.259
1882.00000 24.304
1882.08333 24.414
1882.16666 23.923
1882.25000 23.395
1882.33333 23.76
1882.41666 23.904
1882.50000 23.721
1882.58333 24.314
1882.66666 24.555
1882.75000 24.090999999999998
1882.83333 23.98
1882.91666 23.882
1883.00000 24.087
1883.08333 24.103
1883.16666 24.514000000000006
1883.25000 23.978
1883.33333 24.055
1883.41666 23.695999999999998
1883.50000 23.775
1883.58333 23.97
1883.66666 24.121
1883.75000 23.673
1883.83333 23.441999999999997
1883.91666 23.846
1884.00000 24.131999999999998
1884.08333 24.096999999999998
1884.16666 23.385
1884.25000 23.177
1884.33333 23.363000000000003
1884.41666 24.116
1884.50000 23.785999999999998
1884.58333 23.57
1884.66666 24.25
1884.75000 23.801
1884.83333 24.801
1884.91666 24.447
1885.00000 23.585
1885.08333 24.487
1885.16666 24.750999999999998
1885.25000 23.58
1885.33333 23.791999999999998
1885.41666 23.636999999999997
1885.50000 24.199
1885.58333 24.376
1885.66666 24.439
1885.75000 24.541
1885.83333 24.603
1885.91666 24.661
1886.00000 24.07
1886.08333 24.338
1886.16666 24.198
1886.25000 24.221
1886.33333 23.987
1886.41666 23.83
1886.50000 24.197
1886.58333 24.319000000000003
1886.66666 24.51
1886.75000 24.419
1886.83333 24.136
1886.91666 23.876
1887.00000 23.811
1887.08333 23.415
1887.16666 23.949
1887.25000 23.522
1887.33333 23.954
1887.41666 23.700000000000006
