1856.00000 13.732999999999999
1856.08333 12.133
1856.16666 10.697
1856.25000 8.600000000000001
1856.33333 5.843
1856.41666 5.66
1856.50000 4.747
1856.58333 4.79
1856.66666 6.327999999999999
1856.75000 8.222000000000001
1856.83333 10.944
1856.91666 12.272
1857.00000 13.352
1857.08333 12.642999999999999
1857.16666 11.538
1857.25000 7.572000000000001
1857.33333 6.066
1857.41666 5.303999999999999
1857.50000 4.754
1857.58333 5.032
1857.66666 6.482
1857.75000 7.690000000000001
1857.83333 11.204
1857.91666 12.114
1858.00000 13.944
1858.08333 13.125
1858.16666 11.588
1858.25000 9.87
1858.33333 6.417999999999999
1858.41666 4.375
1858.50000 3.4690000000000003
1858.58333 5.945
1858.66666 7.332999999999999
1858.75000 7.926000000000001
1858.83333 10.594000000000001
1858.91666 11.136
1859.00000 12.873
1859.08333 12.847999999999999
1859.16666 12.110999999999999
1859.25000 9.847
1859.33333 7.268
1859.41666 5.5889999999999995
1859.50000 5.4270000000000005
1859.58333 5.396
1859.66666 6.676
1859.75000 9.767999999999999
1859.83333 10.809000000000001
1859.91666 12.335
1860.00000 13.911
1860.08333 13.148
1860.16666 10.498
1860.25000 9.25
1860.33333 6.3100000000000005
1860.41666 4.758
1860.50000 5.284000000000002
1860.58333 6.456
1860.66666 7.881
1860.75000 8.836
1860.83333 10.104
1860.91666 10.857000000000001
1861.00000 11.985999999999999
1861.08333 12.757
1861.16666 11.318
1861.25000 9.54
1861.33333 5.909
1861.41666 4.543
1861.50000 4.038
1861.58333 6.444
1861.66666 7.037000000000001
1861.75000 7.541
1861.83333 10.902000000000001
1861.91666 12.595999999999998
1865.00000 13.537
1865.08333 13.17
1865.16666 11.304
1865.25000 8.769
1865.33333 6.223
1865.41666 5.199
1865.50000 5.016
1865.58333 5.157
1865.66666 7.282
1865.75000 9.795
1865.83333 11.515999999999998
1865.91666 12.773
1866.00000 14.364
1866.08333 12.387
1866.16666 11.477
1866.25000 9.097
1866.33333 6.959
1866.41666 4.2
1866.50000 5.3950000000000005
1866.58333 5.369
1866.66666 7.54
1866.75000 8.575000000000001
1866.83333 10.569
1866.91666 12.970999999999998
1867.00000 13.503
1867.08333 13.140999999999998
1867.16666 11.761
1867.25000 8.628
1867.33333 6.586
1867.41666 4.825
1867.50000 3.799
1867.58333 4.586
1867.66666 6.9350000000000005
1867.75000 9.139
1867.83333 12.157
1867.91666 13.15
1868.00000 13.165999999999999
1868.08333 12.591
1868.16666 11.386
1868.25000 8.715
1868.33333 7.098
1868.41666 5.392
1868.50000 4.1640000000000015
1868.58333 6.1979999999999995
1868.66666 6.9910000000000005
1868.75000 9.260000000000002
1868.83333 10.628
1868.91666 12.225
1869.00000 14.106000000000002
1869.08333 13.157
1869.16666 11.114
1869.25000 8.976
1869.33333 6.795
1869.41666 4.029
1869.50000 3.793
1869.58333 5.736000000000001
1869.66666 7.61
1869.75000 8.551
1869.83333 10.889000000000001
1869.91666 12.231
1870.00000 12.921
1870.08333 12.939
1870.16666 11.665
1870.25000 8.523000000000001
1870.33333 6.4270000000000005
1870.41666 4.565
1870.50000 4.865
1870.58333 4.623
1870.66666 7.399
1870.75000 8.449000000000002
1870.83333 10.552999999999999
1870.91666 12.205
1871.00000 13.165
1871.08333 12.687000000000001
1871.16666 11.657
1871.25000 8.625
1871.33333 6.081
1871.41666 4.3870000000000005
1871.50000 3.903000000000001
1871.58333 5.067
1871.66666 6.1530000000000005
1871.75000 8.709000000000001
1871.83333 11.45
1871.91666 12.294
1872.00000 13.026
1872.08333 12.735
1872.16666 11.03
1872.25000 8.3
1872.33333 5.922000000000001
1872.41666 4.4319999999999995
1872.50000 3.737
1872.58333 5.41
1872.66666 6.872999999999999
1872.75000 9.24
1872.83333 10.498
1872.91666 11.809
1873.00000 13.677999999999999
1873.08333 13.001
1873.16666 11.511
1873.25000 9.677
1873.33333 7.287000000000001
1873.41666 5.065
1873.50000 4.085
1873.58333 5.767
1873.66666 7.57
1873.75000 9.035
1873.83333 11.562999999999999
1873.91666 12.509
1874.00000 13.609000000000002
1874.08333 13.585
1874.16666 10.309
1874.25000 8.818000000000003
1874.33333 5.855
1874.41666 4.288
1874.50000 4.503
1874.58333 5.632999999999999
1874.66666 6.94
1874.75000 8.472000000000001
1874.83333 10.798
1874.91666 12.675999999999998
1875.00000 13.850999999999999
1875.08333 13.755
1875.16666 11.368
1875.25000 8.646
1875.33333 6.436
1875.41666 3.2060000000000004
1875.50000 4.335
1875.58333 4.9540000000000015
1875.66666 6.8450000000000015
1875.75000 8.718
1875.83333 10.615
1875.91666 11.76
1876.00000 12.905
1876.08333 13.225999999999999
1876.16666 11.405999999999999
1876.25000 9.378
1876.33333 7.709
1876.41666 4.651
1876.50000 5.4540000000000015
1876.58333 5.081
1876.66666 7.846
1876.75000 8.855
1876.83333 10.622
1876.91666 12.411
1877.00000 14.640999999999998
1877.08333 13.686
1877.16666 12.966
1877.25000 9.33
1877.33333 6.4479999999999995
1877.41666 5.244
1877.50000 5.9910000000000005
1877.58333 6.635
1877.66666 7.79
1877.75000 9.707
1877.83333 11.048
1877.91666 12.097
1878.00000 13.279000000000002
1878.08333 13.357000000000001
1878.16666 12.431
1878.25000 9.377
1878.33333 6.301
1878.41666 4.877
1878.50000 5.57
1878.58333 5.643
1878.66666 7.2139999999999995
1878.75000 9.354
1878.83333 11.445
1878.91666 11.967
1879.00000 12.899
1879.08333 13.409
1879.16666 11.994000000000002
1879.25000 9.267999999999999
1879.33333 6.571000000000001
1879.41666 4.777
1879.50000 5.4639999999999995
1879.58333 5.321000000000001
1879.66666 7.6110000000000015
1879.75000 9.351
1879.83333 11.423
1879.91666 12.368
1880.00000 13.158
1880.08333 12.950999999999999
1880.16666 11.386
1880.25000 8.908000000000003
1880.33333 7.111000000000001
1880.41666 6.117000000000001
1880.50000 5.327000000000001
1880.58333 6.2410000000000005
1880.66666 6.452999999999999
1880.75000 8.746
1880.83333 11.015999999999998
1880.91666 12.502
1881.00000 13.062
1881.08333 13.2
1881.16666 11.950999999999999
1881.25000 9.212000000000002
1881.33333 6.894
1881.41666 4.438
1881.50000 4.067
1881.58333 5.311
1881.66666 7.371
1881.75000 8.450000000000001
1881.83333 10.342
1881.91666 13.01
1882.00000 13.704
1882.08333 13.511
1882.16666 11.499
1882.25000 8.112
1882.33333 7.011
1882.41666 4.35
1882.50000 4.3260000000000005
1882.58333 5.9190000000000005
1882.66666 8.179
1882.75000 9.391
1882.83333 10.662
1882.91666 11.86
1883.00000 13.35
1883.08333 12.834000000000001
1883.16666 11.365
1883.25000 8.853000000000002
1883.33333 6.35
1883.41666 4.712
1883.50000 3.766
1883.58333 5.745
1883.66666 7.151000000000002
1883.75000 9.265
1883.83333 10.601
1883.91666 12.537
1884.00000 14.300999999999998
1884.08333 12.899
1884.16666 10.729
1884.25000 8.623000000000001
1884.33333 5.295
1884.41666 3.2089999999999996
1884.50000 4.2200000000000015
1884.58333 6.4220000000000015
1884.66666 6.888999999999999
1884.75000 8.657
1884.83333 10.651
1884.91666 12.175999999999998
1885.00000 12.499
1885.08333 11.714
1885.16666 11.290999999999999
1885.25000 7.354000000000001
1885.33333 5.723
1885.41666 4.0969999999999995
1885.50000 3.795
1885.58333 5.555
1885.66666 8.103
1885.75000 8.860000000000003
1885.83333 10.998
1885.91666 12.040999999999999
1886.00000 12.981000000000002
1886.08333 12.504000000000001
1886.16666 11.38
1886.25000 8.775
1886.33333 6.56
1886.41666 3.997
1886.50000 4.231
1886.58333 5.109
1886.66666 6.952000000000001
1886.75000 8.863999999999999
1886.83333 10.895999999999999
1886.91666 12.735
1887.00000 12.445
1887.08333 12.965
1887.16666 11.392999999999999
1887.25000 9.015
1887.33333 6.921
1887.41666 5.055
1887.50000 4.836
1887.58333 6.005
1887.66666 6.9860000000000015
1887.75000 8.576
1887.83333 10.581
1887.91666 11.48
1888.00000 13.673
1888.08333 13.342
1888.16666 11.591
1888.25000 9.323
1888.33333 6.102
1888.41666 3.977
1888.50000 5.303999999999999
1888.58333 6.0760000000000005
1888.66666 7.722
1888.75000 8.155000000000001
1888.83333 10.672
1888.91666 12.377
1889.00000 12.252
1889.08333 12.675
1889.16666 11.332
1889.25000 8.180000000000001
1889.33333 6.7
1889.41666 5.135
1889.50000 4.2250000000000005
1889.58333 4.535
1889.66666 6.862
1889.75000 9.0
1889.83333 9.664
1889.91666 11.367
1890.00000 12.65
1890.08333 12.639000000000001
1890.16666 10.838
1890.25000 9.646
1890.33333 5.848
1890.41666 4.6850000000000005
1890.50000 4.6320000000000014
1890.58333 4.897
1890.66666 6.7040000000000015
1890.75000 9.306
1890.83333 11.629000000000001
1890.91666 12.724
1891.00000 12.475
1891.08333 12.97
1891.16666 11.765
1891.25000 9.262
1891.33333 6.836
1891.41666 5.187
1891.50000 4.4700000000000015
1891.58333 6.261
1891.66666 7.605
1891.75000 8.08
1891.83333 10.805
1891.91666 12.444
1892.00000 13.259
1892.08333 13.145999999999999
1892.16666 11.044
1892.25000 8.875
1892.33333 6.284
1892.41666 3.865
1892.50000 4.676
1892.58333 5.0680000000000005
1892.66666 6.9750000000000005
1892.75000 8.658999999999999
1892.83333 10.606
1892.91666 12.6
1893.00000 12.529000000000002
1893.08333 12.715
1893.16666 11.735
1893.25000 8.799000000000003
1893.33333 6.0360000000000005
1893.41666 3.95
1893.50000 5.5230000000000015
1893.58333 5.247999999999999
1893.66666 7.166
1893.75000 8.687999999999999
1893.83333 11.399000000000001
1893.91666 12.874
1894.00000 12.887
1894.08333 13.429
1894.16666 11.610999999999999
1894.25000 9.116
1894.33333 7.059
1894.41666 4.94
1894.50000 4.774
1894.58333 5.356
1894.66666 7.010000000000002
1894.75000 8.758000000000001
1894.83333 11.323
1894.91666 12.417
1895.00000 12.78
1895.08333 13.222999999999999
1895.16666 11.436
1895.25000 9.241
1895.33333 6.857
1895.41666 5.956
1895.50000 5.4830000000000005
1895.58333 6.3180000000000005
1895.66666 7.511
1895.75000 8.458
1895.83333 11.030999999999999
1895.91666 12.295
1896.00000 13.445
1896.08333 13.57
1896.16666 11.762
1896.25000 9.379
1896.33333 7.856
1896.41666 5.699
1896.50000 6.6240000000000006
1896.58333 7.46
1896.66666 8.208
1896.75000 9.501
1896.83333 10.617
1896.91666 12.467
1897.00000 13.083
1897.08333 13.31
1897.16666 12.907
1897.25000 9.583
1897.33333 7.382999999999999
1897.41666 5.086
1897.50000 4.215
1897.58333 5.025
1897.66666 7.141
1897.75000 9.137
1897.83333 10.564
1897.91666 11.992
1898.00000 13.062
1898.08333 12.902
1898.16666 10.743
1898.25000 8.482000000000001
1898.33333 6.577999999999999
1898.41666 5.651
1898.50000 4.385
1898.58333 5.242000000000001
1898.66666 7.112
1898.75000 7.661
1898.83333 9.554
1898.91666 11.99
1899.00000 13.379
1899.08333 13.003
1899.16666 12.488
1899.25000 10.179
1899.33333 7.718
1899.41666 5.3229999999999995
1899.50000 5.551
1899.58333 5.742000000000001
1899.66666 7.593
1899.75000 8.486
1899.83333 10.352
1899.91666 12.732
1900.00000 13.395999999999999
1900.08333 13.294
1900.16666 12.228
1900.25000 9.501
1900.33333 7.207999999999999
1900.41666 5.556
1900.50000 4.796
1900.58333 5.659
1900.66666 7.723000000000001
1900.75000 9.006
1900.83333 10.918
1900.91666 12.375
1901.00000 14.024
1901.08333 13.432
1901.16666 11.72
1901.25000 9.13
1901.33333 6.9270000000000005
1901.41666 5.93
1901.50000 4.578
1901.58333 5.87
1901.66666 8.133000000000001
1901.75000 9.384
1901.83333 11.378
1901.91666 13.206
1902.00000 13.628
1902.08333 13.559000000000001
1902.16666 12.469
1902.25000 10.11
1902.33333 7.521
1902.41666 5.484
1902.50000 4.022
1902.58333 4.498
1902.66666 6.9110000000000005
1902.75000 8.842
1902.83333 10.569
1902.91666 12.568
1903.00000 13.469
1903.08333 13.025
1903.16666 11.925
1903.25000 8.996
1903.33333 6.982
1903.41666 4.692
1903.50000 4.3919999999999995
1903.58333 5.494
1903.66666 7.537000000000001
1903.75000 8.693999999999999
1903.83333 10.738
1903.91666 12.017
1904.00000 13.887
1904.08333 12.962
1904.16666 11.350999999999999
1904.25000 9.668
1904.33333 7.604999999999999
1904.41666 5.7860000000000005
1904.50000 4.9140000000000015
1904.58333 6.303
1904.66666 7.961
1904.75000 8.923
1904.83333 10.745999999999999
1904.91666 12.599
1905.00000 13.915
1905.08333 12.921
1905.16666 12.462
1905.25000 9.594
1905.33333 7.0889999999999995
1905.41666 5.4350000000000005
1905.50000 4.7970000000000015
1905.58333 5.636
1905.66666 7.615
1905.75000 9.033
1905.83333 11.248
1905.91666 12.058
1906.00000 13.808000000000002
1906.08333 14.243
1906.16666 12.44
1906.25000 9.712000000000002
1906.33333 6.718
1906.41666 4.1240000000000006
1906.50000 4.0440000000000005
1906.58333 5.757999999999999
1906.66666 7.211
1906.75000 9.433000000000002
1906.83333 11.100999999999999
1906.91666 11.933
1907.00000 13.359000000000002
1907.08333 13.478
1907.16666 11.63
1907.25000 8.972000000000003
1907.33333 6.46
1907.41666 4.056
1907.50000 4.566000000000002
1907.58333 5.471
1907.66666 6.784000000000002
1907.75000 8.860000000000003
1907.83333 10.966
1907.91666 11.835
1908.00000 13.562999999999999
1908.08333 13.408
1908.16666 12.555
1908.25000 8.742
1908.33333 6.834
1908.41666 5.803999999999999
1908.50000 5.3900000000000015
1908.58333 5.672999999999999
1908.66666 7.28
1908.75000 8.451
1908.83333 10.2
1908.91666 12.09
1909.00000 13.534
1909.08333 12.539000000000001
1909.16666 11.905
1909.25000 9.673
1909.33333 6.736000000000001
1909.41666 4.681
1909.50000 4.34
1909.58333 5.4910000000000005
1909.66666 7.54
1909.75000 9.439
1909.83333 10.758
1909.91666 11.732
1910.00000 12.71
1910.08333 12.708
1910.16666 11.062999999999999
1910.25000 8.446000000000002
1910.33333 6.845
1910.41666 4.622
1910.50000 4.449
1910.58333 5.625
1910.66666 7.144
1910.75000 9.289
1910.83333 11.386
1910.91666 12.587
1911.00000 13.360999999999999
1911.08333 12.719000000000001
1911.16666 11.378
1911.25000 8.71
1911.33333 7.178999999999999
1911.41666 5.246
1911.50000 5.194
1911.58333 5.118
1911.66666 6.962999999999999
1911.75000 9.039
1911.83333 11.347000000000001
1911.91666 13.132
1912.00000 13.785
1912.08333 13.219000000000001
1912.16666 12.308
1912.25000 9.568
1912.33333 6.537999999999999
1912.41666 5.428999999999999
1912.50000 4.894
1912.58333 5.591
1912.66666 7.826
1912.75000 9.937
1912.83333 10.422
1912.91666 13.004000000000001
1913.00000 14.225
1913.08333 13.672
1913.16666 11.745
1913.25000 9.712000000000002
1913.33333 6.896
1913.41666 5.465
1913.50000 5.7490000000000006
1913.58333 6.093
1913.66666 7.999
1913.75000 9.238
1913.83333 11.602
1913.91666 12.805
1914.00000 13.732
1914.08333 13.673
1914.16666 12.209000000000001
1914.25000 9.021
1914.33333 7.2
1914.41666 5.289
1914.50000 5.723000000000001
1914.58333 5.949
1914.66666 6.957000000000002
1914.75000 9.101
1914.83333 10.055
1914.91666 12.365
1915.00000 13.39
1915.08333 13.612
1915.16666 12.333
1915.25000 9.183000000000002
1915.33333 6.9510000000000005
1915.41666 4.212
1915.50000 5.4860000000000015
1915.58333 5.99
1915.66666 7.41
1915.75000 9.404
1915.83333 11.515999999999998
1915.91666 12.88
1916.00000 13.765
1916.08333 13.44
1916.16666 11.645
1916.25000 9.717
1916.33333 7.292000000000001
1916.41666 3.389
1916.50000 3.595
1916.58333 5.471
1916.66666 7.007999999999999
1916.75000 9.27
1916.83333 11.075999999999999
1916.91666 11.989
1917.00000 13.411
1917.08333 13.345
1917.16666 11.534
1917.25000 9.589
1917.33333 6.774
1917.41666 5.704
1917.50000 5.067
1917.58333 5.9639999999999995
1917.66666 7.565
1917.75000 9.347
1917.83333 11.212
1917.91666 12.421
1918.00000 12.885000000000002
1918.08333 13.017999999999999
1918.16666 11.972999999999999
1918.25000 9.137
1918.33333 6.176
